,age,workclass,education_num,marital_status,occupation,relationship,race,sex,capital_change,hours_per_week,native_country,income
314,24.0,3,10.0,4.0,6,1.0,4.0,1.0,0.0,40.0,1.0,0
315,77.0,5,10.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,0
316,22.0,3,3.0,2.0,6,2.0,4.0,0.0,0.0,40.0,0.0,0
317,29.0,3,10.0,4.0,12,1.0,4.0,0.0,0.0,40.0,1.0,0
318,62.0,3,9.0,6.0,7,1.0,4.0,0.0,0.0,24.0,1.0,0
319,39.0,5,9.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,0
320,43.0,3,10.0,2.0,2,0.0,4.0,1.0,-1485.0,50.0,1.0,0
321,35.0,3,9.0,0.0,13,1.0,4.0,1.0,0.0,45.0,1.0,0
322,29.0,3,7.0,4.0,3,1.0,4.0,0.0,0.0,40.0,1.0,0
323,76.0,5,14.0,2.0,2,0.0,4.0,1.0,0.0,10.0,1.0,0
324,63.0,5,9.0,2.0,4,0.0,4.0,1.0,0.0,45.0,1.0,0
325,23.0,2,11.0,4.0,6,3.0,2.0,0.0,0.0,15.0,1.0,0
326,43.0,3,10.0,2.0,9,5.0,4.0,0.0,-1887.0,50.0,1.0,1
327,58.0,5,9.0,2.0,5,0.0,4.0,1.0,0.0,40.0,1.0,0
328,66.0,3,9.0,4.0,13,1.0,4.0,1.0,2050.0,55.0,1.0,0
329,41.0,3,10.0,4.0,2,1.0,2.0,1.0,0.0,45.0,1.0,0
330,26.0,3,13.0,4.0,0,1.0,4.0,1.0,0.0,40.0,1.0,0
331,47.0,3,11.0,4.0,7,1.0,4.0,1.0,0.0,40.0,1.0,0
332,55.0,1,6.0,2.0,0,0.0,4.0,1.0,0.0,40.0,1.0,0
333,53.0,3,9.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
334,17.0,3,3.0,4.0,7,2.0,4.0,1.0,0.0,48.0,0.0,0
335,30.0,3,9.0,4.0,2,2.0,4.0,1.0,0.0,40.0,1.0,0
336,49.0,3,14.0,4.0,9,1.0,4.0,1.0,0.0,60.0,1.0,0
337,19.0,3,9.0,4.0,11,4.0,2.0,1.0,0.0,30.0,0.0,0
338,45.0,3,9.0,2.0,7,0.0,2.0,1.0,0.0,40.0,1.0,0
339,26.0,3,12.0,4.0,11,1.0,4.0,1.0,0.0,40.0,1.0,0
340,38.0,3,11.0,2.0,2,0.0,4.0,1.0,7298.0,40.0,1.0,1
341,36.0,6,9.0,2.0,10,0.0,4.0,1.0,7298.0,40.0,1.0,1
342,33.0,3,9.0,4.0,4,1.0,4.0,1.0,0.0,20.0,1.0,0
343,22.0,6,10.0,4.0,10,3.0,2.0,0.0,0.0,40.0,1.0,0
344,43.0,5,13.0,4.0,11,1.0,4.0,1.0,0.0,42.0,1.0,0
345,67.0,2,7.0,2.0,6,0.0,4.0,1.0,0.0,8.0,1.0,0
346,30.0,3,11.0,0.0,8,4.0,4.0,0.0,0.0,40.0,1.0,0
347,56.0,3,12.0,3.0,7,1.0,4.0,1.0,0.0,25.0,0.0,0
348,31.0,3,13.0,4.0,9,3.0,4.0,1.0,0.0,25.0,1.0,0
349,33.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
350,26.0,3,9.0,2.0,7,0.0,4.0,1.0,0.0,40.0,1.0,0
351,33.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
352,46.0,1,7.0,2.0,13,0.0,4.0,1.0,0.0,30.0,1.0,0
353,59.0,3,13.0,2.0,4,0.0,4.0,1.0,0.0,40.0,1.0,1
354,38.0,0,9.0,2.0,0,0.0,4.0,1.0,0.0,40.0,1.0,1
355,65.0,3,7.0,6.0,7,4.0,3.0,1.0,0.0,40.0,1.0,0
356,40.0,3,11.0,2.0,12,0.0,4.0,1.0,0.0,40.0,1.0,1
357,42.0,3,9.0,2.0,0,5.0,4.0,0.0,0.0,35.0,1.0,0
358,26.0,5,5.0,2.0,2,0.0,4.0,1.0,0.0,40.0,0.0,0
359,36.0,3,6.0,2.0,7,5.0,4.0,0.0,0.0,24.0,1.0,0
360,62.0,3,14.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
361,43.0,3,13.0,2.0,13,0.0,4.0,1.0,0.0,45.0,1.0,0
362,43.0,3,13.0,0.0,3,1.0,4.0,1.0,-1564.0,45.0,1.0,1
363,22.0,3,9.0,3.0,11,1.0,4.0,1.0,0.0,55.0,1.0,0
364,28.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
365,56.0,5,10.0,2.0,11,0.0,4.0,1.0,0.0,45.0,1.0,0
366,22.0,3,12.0,4.0,11,1.0,4.0,0.0,0.0,15.0,1.0,0
367,57.0,3,13.0,0.0,3,1.0,4.0,0.0,0.0,45.0,1.0,1
368,39.0,3,9.0,0.0,11,4.0,4.0,0.0,0.0,40.0,1.0,0
369,26.0,0,10.0,4.0,0,4.0,4.0,0.0,0.0,15.0,1.0,0
370,17.0,3,7.0,4.0,7,3.0,4.0,1.0,0.0,10.0,1.0,0
371,40.0,6,11.0,2.0,6,0.0,4.0,1.0,0.0,38.0,1.0,1
372,45.0,3,9.0,2.0,6,0.0,2.0,1.0,0.0,40.0,1.0,0
373,44.0,3,9.0,4.0,2,1.0,2.0,1.0,0.0,40.0,1.0,0
374,20.0,1,10.0,4.0,0,3.0,4.0,0.0,0.0,10.0,1.0,0
375,33.0,3,9.0,2.0,2,5.0,4.0,0.0,0.0,40.0,1.0,0
376,23.0,3,10.0,4.0,11,1.0,4.0,1.0,0.0,40.0,1.0,0
377,46.0,5,14.0,0.0,3,1.0,4.0,1.0,0.0,30.0,1.0,0
378,38.0,3,9.0,2.0,11,0.0,4.0,1.0,0.0,50.0,1.0,0
379,54.0,3,9.0,0.0,13,1.0,4.0,1.0,0.0,40.0,1.0,0
380,46.0,3,3.0,0.0,2,1.0,4.0,0.0,-2339.0,45.0,1.0,0
381,25.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
382,46.0,3,10.0,0.0,11,1.0,4.0,0.0,0.0,40.0,1.0,0
383,36.0,1,10.0,2.0,13,5.0,4.0,0.0,0.0,40.0,1.0,0
384,23.0,3,9.0,4.0,7,1.0,4.0,0.0,0.0,25.0,1.0,0
385,29.0,3,9.0,5.0,6,1.0,4.0,1.0,0.0,40.0,1.0,0
386,44.0,3,10.0,2.0,0,5.0,4.0,0.0,-2415.0,6.0,1.0,1
387,19.0,3,10.0,4.0,0,3.0,4.0,0.0,0.0,16.0,1.0,0
388,19.0,3,9.0,4.0,7,2.0,4.0,0.0,0.0,40.0,1.0,0
389,35.0,3,9.0,2.0,7,5.0,4.0,0.0,0.0,40.0,1.0,1
390,27.0,3,13.0,4.0,2,1.0,4.0,1.0,0.0,50.0,1.0,0
391,46.0,5,12.0,5.0,2,1.0,4.0,1.0,0.0,40.0,1.0,0
392,34.0,6,13.0,2.0,3,0.0,4.0,1.0,7688.0,45.0,0.0,1
393,34.0,3,9.0,4.0,7,1.0,4.0,0.0,0.0,35.0,1.0,0
394,44.0,3,10.0,2.0,12,0.0,4.0,1.0,0.0,40.0,1.0,0
395,45.0,3,10.0,0.0,5,4.0,4.0,0.0,0.0,40.0,1.0,0
396,20.0,3,9.0,4.0,7,2.0,4.0,0.0,0.0,35.0,1.0,0
397,25.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,55.0,1.0,1
398,52.0,4,13.0,2.0,3,0.0,4.0,1.0,0.0,50.0,1.0,1
399,20.0,3,10.0,4.0,5,3.0,4.0,1.0,0.0,40.0,1.0,0
400,28.0,3,10.0,4.0,7,1.0,4.0,0.0,0.0,40.0,1.0,0
401,50.0,6,13.0,2.0,10,0.0,4.0,1.0,0.0,40.0,1.0,1
402,34.0,3,11.0,0.0,12,1.0,4.0,0.0,0.0,64.0,1.0,0
403,28.0,3,4.0,2.0,5,0.0,3.0,1.0,-2179.0,40.0,0.0,0
404,41.0,3,14.0,2.0,3,0.0,4.0,1.0,-1977.0,65.0,1.0,1
405,28.0,3,9.0,2.0,0,0.0,4.0,1.0,0.0,40.0,1.0,0
406,46.0,5,9.0,2.0,2,0.0,4.0,1.0,0.0,25.0,1.0,0
407,28.0,3,10.0,2.0,3,5.0,4.0,0.0,-1887.0,40.0,1.0,1
408,32.0,3,10.0,2.0,3,0.0,4.0,1.0,0.0,50.0,1.0,0
409,41.0,1,10.0,0.0,7,1.0,2.0,0.0,0.0,24.0,1.0,0
410,24.0,3,9.0,4.0,5,4.0,2.0,0.0,0.0,40.0,1.0,0
411,33.0,3,10.0,0.0,3,4.0,4.0,0.0,0.0,40.0,1.0,0
412,46.0,3,16.0,2.0,3,0.0,4.0,1.0,15024.0,60.0,1.0,1
413,31.0,6,10.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
414,35.0,3,8.0,0.0,2,1.0,4.0,1.0,0.0,50.0,1.0,1
415,52.0,3,2.0,2.0,6,0.0,4.0,1.0,0.0,40.0,0.0,0
416,30.0,3,7.0,4.0,7,3.0,4.0,0.0,0.0,19.0,1.0,0
417,34.0,1,7.0,5.0,6,1.0,2.0,1.0,0.0,40.0,1.0,0
418,34.0,6,9.0,0.0,13,4.0,4.0,0.0,0.0,40.0,1.0,0
419,20.0,3,10.0,2.0,11,0.0,4.0,1.0,0.0,30.0,1.0,0
420,17.0,3,7.0,4.0,5,3.0,4.0,1.0,2176.0,18.0,1.0,0
421,32.0,6,13.0,2.0,3,5.0,4.0,0.0,0.0,40.0,1.0,1
422,29.0,3,9.0,0.0,4,1.0,4.0,1.0,0.0,40.0,1.0,0
423,33.0,3,6.0,4.0,2,4.0,4.0,0.0,0.0,35.0,1.0,0
424,25.0,3,9.0,2.0,13,0.0,4.0,1.0,0.0,60.0,1.0,0
425,36.0,0,14.0,4.0,9,1.0,4.0,1.0,-1408.0,40.0,1.0,0
426,23.0,3,9.0,4.0,5,1.0,4.0,1.0,0.0,72.0,0.0,0
427,63.0,4,9.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
428,47.0,1,14.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,0
429,80.0,4,9.0,6.0,4,1.0,4.0,1.0,0.0,24.0,1.0,0
430,17.0,3,7.0,4.0,4,3.0,4.0,1.0,0.0,40.0,1.0,0
431,40.0,5,13.0,3.0,9,1.0,4.0,0.0,2174.0,40.0,1.0,0
432,30.0,3,12.0,2.0,7,5.0,4.0,0.0,0.0,25.0,1.0,1
433,27.0,3,10.0,4.0,2,3.0,1.0,1.0,-1980.0,40.0,0.0,0
434,33.0,3,14.0,2.0,9,0.0,4.0,1.0,0.0,50.0,1.0,1
435,34.0,1,9.0,4.0,4,1.0,2.0,1.0,594.0,60.0,1.0,0
436,34.0,1,10.0,4.0,10,1.0,4.0,0.0,0.0,40.0,1.0,0
437,23.0,3,10.0,2.0,0,0.0,4.0,1.0,0.0,40.0,1.0,0
438,42.0,1,10.0,2.0,0,5.0,4.0,0.0,0.0,40.0,1.0,0
439,29.0,3,13.0,4.0,9,1.0,4.0,1.0,0.0,40.0,1.0,0
440,45.0,3,9.0,0.0,0,1.0,4.0,0.0,0.0,28.0,1.0,0
441,24.0,0,9.0,4.0,1,3.0,4.0,1.0,0.0,40.0,1.0,0
442,44.0,3,10.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,1
443,27.0,3,5.0,4.0,2,2.0,4.0,1.0,0.0,40.0,0.0,0
444,20.0,3,10.0,4.0,11,1.0,4.0,1.0,0.0,35.0,1.0,0
445,44.0,3,9.0,6.0,3,4.0,2.0,0.0,0.0,40.0,1.0,0
446,51.0,3,9.0,2.0,2,0.0,0.0,1.0,0.0,40.0,1.0,0
447,20.0,3,9.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
448,17.0,3,7.0,4.0,7,3.0,4.0,0.0,0.0,5.0,1.0,0
449,19.0,3,9.0,4.0,6,3.0,2.0,0.0,0.0,40.0,1.0,0
450,45.0,4,10.0,2.0,2,0.0,4.0,1.0,0.0,55.0,1.0,1
451,60.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
452,42.0,3,12.0,2.0,3,0.0,2.0,1.0,0.0,40.0,0.0,1
453,44.0,5,9.0,2.0,11,5.0,4.0,0.0,0.0,40.0,1.0,1
454,40.0,3,11.0,2.0,6,0.0,1.0,1.0,0.0,40.0,1.0,1
455,30.0,3,9.0,2.0,3,5.0,4.0,0.0,0.0,40.0,1.0,0
456,38.0,3,10.0,2.0,13,0.0,2.0,1.0,0.0,50.0,1.0,0
457,23.0,3,9.0,2.0,13,0.0,4.0,1.0,0.0,60.0,1.0,0
458,32.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
459,44.0,3,12.0,4.0,4,3.0,4.0,1.0,0.0,40.0,1.0,0
460,54.0,1,9.0,2.0,13,0.0,2.0,1.0,0.0,40.0,1.0,0
461,32.0,3,13.0,2.0,9,0.0,4.0,1.0,0.0,50.0,1.0,0
462,50.0,3,2.0,3.0,2,4.0,4.0,1.0,0.0,40.0,1.0,0
463,24.0,3,13.0,4.0,12,1.0,4.0,0.0,0.0,20.0,1.0,0
464,37.0,3,9.0,2.0,0,5.0,4.0,0.0,0.0,60.0,1.0,0
465,52.0,3,9.0,0.0,13,4.0,4.0,1.0,0.0,40.0,1.0,0
466,38.0,3,10.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
467,49.0,3,14.0,2.0,3,0.0,4.0,1.0,-1977.0,45.0,1.0,1
468,30.0,3,13.0,2.0,12,5.0,4.0,0.0,0.0,16.0,1.0,1
469,60.0,3,10.0,4.0,9,4.0,4.0,1.0,0.0,40.0,1.0,1
470,22.0,2,10.0,4.0,4,3.0,4.0,1.0,0.0,40.0,1.0,0
471,35.0,3,9.0,4.0,2,1.0,4.0,1.0,0.0,40.0,1.0,0
472,30.0,3,9.0,4.0,13,1.0,4.0,1.0,0.0,60.0,1.0,0
473,67.0,3,11.0,0.0,7,1.0,4.0,0.0,0.0,24.0,1.0,0
474,46.0,3,13.0,4.0,2,1.0,4.0,0.0,0.0,40.0,1.0,0
475,17.0,3,5.0,4.0,7,1.0,4.0,1.0,0.0,6.0,1.0,0
476,22.0,3,10.0,4.0,5,3.0,4.0,1.0,0.0,30.0,1.0,0
477,27.0,3,6.0,4.0,7,1.0,4.0,1.0,0.0,40.0,1.0,0
478,23.0,3,9.0,4.0,7,4.0,4.0,0.0,0.0,35.0,1.0,0
479,33.0,3,12.0,2.0,2,0.0,4.0,1.0,0.0,45.0,0.0,0
480,43.0,5,10.0,2.0,2,0.0,4.0,1.0,0.0,20.0,1.0,0
481,28.0,6,13.0,4.0,9,1.0,4.0,1.0,0.0,20.0,1.0,0
482,41.0,3,9.0,3.0,2,4.0,4.0,0.0,0.0,40.0,1.0,0
483,52.0,2,8.0,4.0,6,2.0,2.0,1.0,594.0,40.0,1.0,0
484,25.0,3,10.0,3.0,0,3.0,2.0,0.0,0.0,20.0,1.0,0
485,63.0,3,2.0,2.0,8,0.0,4.0,1.0,0.0,35.0,1.0,0
486,59.0,1,9.0,2.0,13,0.0,4.0,1.0,0.0,45.0,1.0,0
487,45.0,1,13.0,0.0,9,4.0,4.0,0.0,0.0,40.0,1.0,0
488,38.0,3,13.0,2.0,11,0.0,4.0,1.0,15024.0,60.0,1.0,1
489,40.0,3,9.0,4.0,7,1.0,4.0,0.0,0.0,35.0,1.0,0
490,46.0,0,9.0,0.0,0,1.0,4.0,1.0,0.0,40.0,1.0,0
491,35.0,3,12.0,4.0,3,1.0,4.0,0.0,0.0,60.0,1.0,0
492,34.0,3,9.0,0.0,9,4.0,4.0,0.0,0.0,25.0,1.0,0
493,33.0,3,13.0,4.0,2,3.0,4.0,1.0,0.0,20.0,1.0,0
494,41.0,3,9.0,0.0,0,4.0,4.0,0.0,0.0,36.0,1.0,0
495,20.0,3,10.0,4.0,6,3.0,4.0,1.0,0.0,40.0,1.0,0
496,23.0,3,3.0,4.0,7,3.0,4.0,1.0,0.0,40.0,0.0,0
497,26.0,3,10.0,4.0,9,1.0,4.0,0.0,0.0,35.0,1.0,0
498,72.0,3,9.0,2.0,5,0.0,4.0,1.0,0.0,20.0,1.0,0
499,23.0,1,9.0,4.0,4,1.0,4.0,1.0,0.0,40.0,0.0,0
500,62.0,1,9.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
501,52.0,3,10.0,2.0,0,0.0,4.0,1.0,0.0,40.0,1.0,0
502,58.0,3,10.0,0.0,7,4.0,4.0,0.0,0.0,42.0,0.0,0
503,25.0,3,13.0,4.0,11,1.0,4.0,0.0,0.0,40.0,1.0,0
504,24.0,3,13.0,4.0,3,1.0,2.0,1.0,0.0,40.0,1.0,0
505,19.0,3,10.0,4.0,10,3.0,4.0,1.0,0.0,8.0,1.0,0
506,43.0,3,10.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,0
507,47.0,1,9.0,5.0,0,4.0,2.0,0.0,0.0,40.0,1.0,0
508,39.0,3,9.0,0.0,7,4.0,4.0,0.0,0.0,40.0,1.0,0
509,49.0,3,11.0,3.0,5,4.0,4.0,1.0,-1380.0,42.0,1.0,0
510,53.0,3,3.0,6.0,6,4.0,2.0,0.0,0.0,30.0,1.0,0
511,32.0,3,11.0,4.0,2,1.0,4.0,1.0,0.0,45.0,1.0,0
512,34.0,3,10.0,2.0,9,0.0,4.0,1.0,0.0,50.0,1.0,1
513,28.0,3,9.0,0.0,2,1.0,4.0,1.0,0.0,45.0,1.0,0
514,57.0,2,11.0,6.0,2,4.0,4.0,0.0,0.0,38.0,1.0,0
515,25.0,3,10.0,4.0,0,1.0,0.0,0.0,0.0,20.0,1.0,0
516,20.0,3,10.0,4.0,9,3.0,4.0,1.0,0.0,24.0,1.0,0
517,21.0,3,10.0,4.0,9,4.0,4.0,0.0,0.0,35.0,1.0,0
518,34.0,3,13.0,2.0,9,0.0,4.0,1.0,0.0,50.0,1.0,1
519,38.0,4,13.0,2.0,3,0.0,4.0,1.0,15024.0,80.0,1.0,1
520,50.0,3,9.0,2.0,3,0.0,4.0,1.0,7688.0,50.0,1.0,1
521,24.0,1,10.0,0.0,5,1.0,2.0,1.0,0.0,50.0,1.0,0
522,37.0,1,10.0,2.0,12,0.0,4.0,1.0,0.0,45.0,1.0,1
523,44.0,3,10.0,0.0,6,4.0,4.0,1.0,0.0,58.0,1.0,1
524,28.0,3,10.0,2.0,11,5.0,4.0,0.0,0.0,40.0,1.0,0
525,42.0,3,13.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
526,74.0,3,10.0,0.0,0,1.0,4.0,0.0,0.0,9.0,1.0,0
527,38.0,5,9.0,2.0,2,0.0,4.0,1.0,0.0,50.0,1.0,0
528,44.0,5,14.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,0
529,44.0,3,7.0,0.0,6,4.0,3.0,0.0,0.0,46.0,0.0,0
530,26.0,3,9.0,4.0,6,1.0,4.0,1.0,0.0,40.0,1.0,0
531,36.0,3,9.0,2.0,7,0.0,2.0,1.0,0.0,40.0,1.0,0
532,41.0,3,12.0,2.0,3,5.0,4.0,0.0,0.0,50.0,1.0,1
533,67.0,3,15.0,2.0,9,0.0,4.0,1.0,20051.0,48.0,1.0,1
534,39.0,1,8.0,2.0,12,0.0,4.0,1.0,0.0,50.0,1.0,0
535,57.0,3,2.0,6.0,8,1.0,2.0,0.0,0.0,30.0,1.0,0
536,29.0,3,11.0,5.0,2,1.0,4.0,1.0,0.0,40.0,1.0,0
537,31.0,4,13.0,4.0,4,1.0,4.0,0.0,0.0,45.0,1.0,0
538,34.0,3,9.0,4.0,6,4.0,2.0,0.0,0.0,40.0,1.0,0
539,44.0,3,10.0,2.0,13,0.0,4.0,1.0,0.0,40.0,1.0,0
540,29.0,3,16.0,4.0,9,3.0,4.0,1.0,0.0,40.0,1.0,0
541,30.0,3,10.0,4.0,5,4.0,4.0,0.0,0.0,40.0,1.0,0
542,27.0,3,9.0,4.0,13,1.0,4.0,1.0,0.0,40.0,1.0,0
543,27.0,3,10.0,2.0,11,0.0,4.0,1.0,0.0,50.0,1.0,0
544,32.0,3,9.0,4.0,5,1.0,4.0,0.0,0.0,45.0,1.0,0
545,58.0,3,6.0,2.0,7,5.0,4.0,0.0,0.0,8.0,1.0,0
546,35.0,1,10.0,2.0,10,0.0,4.0,1.0,0.0,40.0,1.0,0
547,21.0,3,9.0,4.0,5,3.0,4.0,1.0,0.0,36.0,1.0,0
548,28.0,3,10.0,4.0,2,4.0,4.0,1.0,0.0,40.0,1.0,0
549,46.0,5,10.0,0.0,3,1.0,4.0,1.0,0.0,50.0,1.0,0
550,36.0,5,9.0,5.0,7,4.0,4.0,0.0,0.0,40.0,1.0,0
551,72.0,3,7.0,6.0,0,4.0,4.0,0.0,0.0,40.0,1.0,0
552,35.0,3,9.0,2.0,6,5.0,2.0,0.0,0.0,40.0,1.0,0
553,33.0,0,11.0,0.0,2,4.0,2.0,0.0,0.0,40.0,1.0,1
554,69.0,3,7.0,4.0,6,1.0,4.0,0.0,0.0,40.0,1.0,0
555,35.0,3,9.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
556,31.0,3,9.0,5.0,0,4.0,4.0,0.0,0.0,20.0,0.0,0
557,34.0,3,9.0,2.0,12,5.0,4.0,0.0,0.0,32.0,1.0,0
558,30.0,3,7.0,2.0,7,0.0,4.0,1.0,0.0,40.0,0.0,0
559,28.0,3,13.0,4.0,13,1.0,4.0,1.0,0.0,55.0,1.0,0
560,54.0,3,13.0,2.0,11,0.0,4.0,1.0,0.0,35.0,1.0,1
561,47.0,3,10.0,2.0,9,0.0,4.0,1.0,0.0,50.0,1.0,1
562,24.0,3,9.0,4.0,5,4.0,2.0,0.0,0.0,40.0,1.0,0
563,52.0,5,13.0,2.0,9,0.0,4.0,1.0,0.0,60.0,1.0,1
564,20.0,3,9.0,4.0,5,3.0,0.0,1.0,0.0,48.0,1.0,0
565,43.0,4,14.0,2.0,3,0.0,4.0,1.0,5013.0,45.0,1.0,0
566,45.0,3,4.0,5.0,7,4.0,4.0,0.0,0.0,40.0,0.0,0
567,29.0,5,9.0,5.0,2,1.0,4.0,1.0,0.0,35.0,1.0,0
568,47.0,3,14.0,0.0,3,4.0,4.0,1.0,0.0,42.0,1.0,0
569,24.0,3,9.0,4.0,2,3.0,4.0,1.0,0.0,40.0,1.0,0
570,51.0,3,9.0,2.0,9,0.0,4.0,1.0,0.0,40.0,1.0,0
571,17.0,3,7.0,4.0,11,3.0,4.0,1.0,0.0,12.0,1.0,0
572,37.0,3,11.0,2.0,2,0.0,4.0,1.0,-1977.0,40.0,1.0,1
573,27.0,3,16.0,4.0,9,1.0,4.0,0.0,0.0,70.0,1.0,0
574,29.0,3,13.0,2.0,3,5.0,4.0,1.0,0.0,40.0,1.0,1
575,18.0,3,8.0,4.0,7,3.0,4.0,1.0,0.0,25.0,1.0,0
576,36.0,5,12.0,0.0,11,4.0,4.0,0.0,0.0,35.0,1.0,0
577,58.0,1,13.0,4.0,9,1.0,4.0,0.0,0.0,40.0,1.0,0
578,26.0,5,10.0,2.0,2,0.0,4.0,1.0,0.0,45.0,1.0,0
579,65.0,3,10.0,2.0,2,0.0,4.0,1.0,0.0,30.0,1.0,1
580,57.0,3,9.0,2.0,11,0.0,4.0,1.0,0.0,40.0,1.0,1
581,59.0,3,9.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,0
582,27.0,3,9.0,2.0,6,0.0,4.0,1.0,0.0,40.0,1.0,0
583,31.0,5,13.0,4.0,12,1.0,4.0,1.0,0.0,40.0,1.0,0
584,21.0,3,10.0,4.0,11,3.0,4.0,0.0,0.0,24.0,1.0,0
585,29.0,3,10.0,4.0,0,1.0,4.0,1.0,0.0,60.0,1.0,0
586,18.0,3,7.0,4.0,7,3.0,4.0,1.0,0.0,40.0,1.0,0
587,52.0,3,6.0,2.0,2,0.0,4.0,1.0,-1887.0,47.0,1.0,1
588,57.0,4,13.0,0.0,9,1.0,4.0,1.0,0.0,80.0,1.0,0
589,42.0,3,9.0,2.0,7,0.0,4.0,1.0,0.0,40.0,1.0,0
590,55.0,3,9.0,2.0,8,5.0,1.0,0.0,0.0,40.0,1.0,0
591,60.0,3,4.0,4.0,13,1.0,4.0,1.0,0.0,48.0,1.0,1
592,31.0,3,13.0,2.0,9,0.0,4.0,1.0,7688.0,40.0,0.0,1
593,23.0,3,13.0,4.0,0,3.0,4.0,0.0,0.0,40.0,1.0,0
594,27.0,3,9.0,4.0,11,3.0,4.0,1.0,0.0,40.0,1.0,0
595,23.0,2,10.0,4.0,7,4.0,0.0,0.0,0.0,25.0,1.0,0
596,42.0,5,15.0,2.0,9,0.0,4.0,1.0,-1902.0,50.0,1.0,1
597,25.0,3,10.0,4.0,12,1.0,4.0,1.0,2174.0,40.0,1.0,0
598,49.0,3,13.0,4.0,9,1.0,4.0,0.0,0.0,45.0,1.0,0
599,32.0,3,13.0,4.0,12,1.0,4.0,1.0,0.0,40.0,1.0,0
600,19.0,3,10.0,4.0,0,3.0,4.0,1.0,0.0,28.0,1.0,0
601,60.0,3,4.0,0.0,7,1.0,4.0,0.0,0.0,40.0,1.0,0
602,42.0,1,5.0,2.0,7,0.0,4.0,1.0,0.0,40.0,1.0,0
603,35.0,5,12.0,4.0,4,1.0,4.0,1.0,0.0,40.0,1.0,0
604,48.0,3,9.0,4.0,0,4.0,2.0,0.0,0.0,37.0,1.0,0
605,51.0,3,14.0,2.0,2,0.0,4.0,1.0,0.0,40.0,1.0,1
606,29.0,3,9.0,4.0,2,1.0,0.0,1.0,0.0,40.0,1.0,0
607,36.0,1,9.0,5.0,3,1.0,2.0,1.0,0.0,40.0,1.0,0
608,17.0,3,6.0,4.0,7,3.0,4.0,0.0,0.0,21.0,1.0,0
609,52.0,3,14.0,0.0,9,1.0,4.0,0.0,6849.0,60.0,1.0,0
610,24.0,3,9.0,4.0,2,1.0,4.0,1.0,0.0,40.0,1.0,0
611,24.0,3,9.0,2.0,5,0.0,4.0,1.0,0.0,50.0,1.0,0
612,26.0,1,13.0,4.0,9,3.0,4.0,1.0,1055.0,40.0,1.0,0
613,27.0,3,13.0,4.0,7,3.0,4.0,0.0,0.0,20.0,1.0,0
614,39.0,3,9.0,4.0,5,3.0,4.0,1.0,0.0,60.0,1.0,0
615,30.0,3,9.0,2.0,13,0.0,2.0,1.0,0.0,45.0,1.0,0
616,50.0,5,9.0,2.0,3,0.0,4.0,1.0,0.0,32.0,1.0,0
617,52.0,4,13.0,2.0,11,0.0,4.0,1.0,0.0,55.0,1.0,0
618,46.0,3,15.0,2.0,9,0.0,4.0,1.0,15024.0,45.0,1.0,1
619,23.0,3,13.0,4.0,11,3.0,4.0,0.0,0.0,20.0,1.0,0
620,45.0,3,7.0,6.0,7,1.0,2.0,0.0,0.0,20.0,1.0,0
621,65.0,3,5.0,6.0,8,4.0,2.0,0.0,0.0,24.0,1.0,0
622,29.0,3,11.0,2.0,13,0.0,4.0,1.0,0.0,55.0,1.0,0
623,47.0,3,5.0,3.0,5,4.0,4.0,1.0,0.0,40.0,0.0,0
624,30.0,3,9.0,4.0,4,3.0,2.0,1.0,0.0,60.0,1.0,0
625,34.0,3,9.0,2.0,11,0.0,4.0,1.0,0.0,45.0,1.0,1
626,38.0,5,9.0,2.0,11,0.0,4.0,1.0,0.0,64.0,1.0,0
627,33.0,3,10.0,2.0,3,0.0,4.0,1.0,0.0,40.0,1.0,1
628,49.0,3,13.0,2.0,11,0.0,4.0,1.0,0.0,26.0,1.0,1
629,47.0,5,10.0,4.0,7,4.0,2.0,0.0,0.0,40.0,1.0,0
